Source (A),Source (B),WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP
1227666317211127808," 'Chilean exporters say trade ties with China remain solid, based on long-term growth despite outbreak of novel #coronavirus ",19,99.0,50.0,81.22,25.77,19.0,26.32,57.89,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05,0.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,10.53,0.0,5.26,0.0,0.0,0.0,5.26,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,21.05,5.26,10.53,5.26,5.26,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.05,0.0,5.26,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,5.26
1227654172348018690," 'Former U.S. Ambassador to China Gary Locke calls for better educating American public about novel #coronavirus, as irrational fear inflaming racist and xenophobic sentiments against Asians ",26,97.95,64.99,1.4,1.0,26.0,34.62,53.85,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,0.0,3.85,7.69,0.0,0.0,11.54,11.54,0.0,0.0,0.0,11.54,3.85,7.69,7.69,0.0,0.0,7.69,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,3.85,0.0,3.85,0.0,0.0,3.85,0.0,3.85,0.0,3.85,0.0,3.85,0.0,0.0,3.85,0.0,0.0,3.85,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23,7.69,3.85,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,3.85
1227610163223248896," 'China to set up traditional Chinese medicine, Western medicine coordination mechanisms for COVID-19 treatment ",15,99.0,50.0,10.08,25.77,15.0,53.33,46.67,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.33,0.0,13.33,0.0,0.0,13.33,6.67,0.0,6.67,0.0,0.0,0.0,0.0,0.0,13.33,0.0,13.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.67,0.0,0.0,0.0,0.0,6.67,0.0,6.67,0.0,0.0
1227596801831653376,Latest: more COVID-19 patients discharged from hospital in China https://t.co/Wdh51eBt91 https://t.co/LHOgIQrfDE,20,98.58,50.0,3.37,25.77,20.0,25.0,35.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,40.0,10.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,20.0
1227571958474145793," '""China\'s government has taken the strictest measures of safeguarding not only Chinese people\'s health and safety, but the global populace."" A Pakistani expert appreciates China\'s efforts in fighting #coronavirus. #StayStrongChina ",33,93.26,38.08,16.48,80.64,11.0,36.36,63.64,30.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,6.06,3.03,3.03,6.06,3.03,6.06,3.03,3.03,0.0,0.0,0.0,9.09,6.06,3.03,0.0,3.03,0.0,6.06,0.0,0.0,0.0,0.0,9.09,3.03,0.0,0.0,0.0,0.0,6.06,0.0,0.0,0.0,0.0,3.03,0.0,3.03,0.0,0.0,15.15,0.0,3.03,6.06,3.03,3.03,3.03,3.03,0.0,6.06,0.0,6.06,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.42,6.06,3.03,0.0,0.0,0.0,0.0,0.0,6.06,12.12,0.0,15.15
1227567053030088704," 'Opinion: Western media should quit racist reporting as China fights epidemic\n--As the world copes with this shared challenge, cooperation remains key. Tossing mud at this tough time serves to stoke more fear, anxiety and hostility ",37,93.26,79.13,1.65,1.0,18.5,27.03,70.27,27.03,5.41,0.0,0.0,0.0,0.0,0.0,0.0,5.41,2.7,13.51,2.7,0.0,8.11,0.0,8.11,10.81,8.11,0.0,0.0,2.7,18.92,5.41,10.81,5.41,5.41,0.0,8.11,0.0,0.0,0.0,0.0,5.41,0.0,0.0,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.0,2.7,0.0,0.0,10.81,5.41,5.41,0.0,0.0,0.0,2.7,0.0,0.0,10.81,0.0,8.11,2.7,5.41,0.0,0.0,0.0,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,21.62,2.7,5.41,2.7,0.0,0.0,0.0,5.41,0.0,2.7,0.0,2.7
1227566146947186690," ""China highly appreciates a BRICS chairmanship statement in support of China's fight against the novel coronavirus epidemic: FM spokesperson ",19,99.0,70.08,50.35,97.58,19.0,42.11,68.42,26.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,15.79,0.0,0.0,0.0,0.0,10.53,0.0,0.0,0.0,0.0,0.0,15.79,10.53,5.26,0.0,5.26,0.0,10.53,0.0,0.0,0.0,0.0,15.79,10.53,0.0,0.0,0.0,0.0,5.26,5.26,0.0,5.26,0.0,5.26,0.0,5.26,0.0,0.0,5.26,0.0,0.0,5.26,0.0,0.0,5.26,5.26,0.0,5.26,0.0,5.26,0.0,5.26,5.26,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,5.26,0.0,0.0
1227560599879471110," 'A driverless disinfection truck is put into use at residential communities in Poyang, China to aid the #coronavirus fight. #FightVirus ",20,99.0,93.3,43.37,1.0,10.0,30.0,65.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,5.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,10.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,20.0,5.0,15.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,10.0
1227554131813883906," '""Pray for Wuhan."" ""United in the fight against #coronavirus.""\nThrough colorful paintings and encouraging words, children from various countries convey their best wishes for China, believing #COVID19 will finally be defeated. #FightVirus, China is not alone ",36,90.27,71.09,11.8,1.0,12.0,38.89,72.22,36.11,2.78,2.78,0.0,0.0,0.0,0.0,2.78,0.0,2.78,13.89,8.33,2.78,2.78,2.78,13.89,8.33,5.56,0.0,0.0,2.78,16.67,5.56,11.11,0.0,5.56,2.78,13.89,0.0,0.0,0.0,0.0,11.11,2.78,0.0,2.78,0.0,0.0,5.56,2.78,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,2.78,5.56,8.33,2.78,0.0,0.0,5.56,8.33,8.33,0.0,5.56,2.78,0.0,0.0,0.0,0.0,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.67,8.33,8.33,0.0,0.0,0.0,0.0,0.0,11.11,2.78,0.0,11.11
1227532219175976960," 'China has been engaged in the fight against the novel #coronavirus epidemic for several weeks now. On February 10, Chinese President Xi Jinping visited a community, a hospital and a center of disease control and prevention in Beijing ",38,99.0,78.51,67.26,25.77,19.0,42.11,81.58,42.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.16,15.79,5.26,2.63,5.26,0.0,7.89,0.0,0.0,0.0,2.63,2.63,5.26,2.63,2.63,0.0,2.63,0.0,10.53,0.0,0.0,0.0,0.0,5.26,0.0,2.63,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,7.89,0.0,7.89,0.0,0.0,10.53,2.63,0.0,5.26,0.0,2.63,5.26,5.26,0.0,21.05,2.63,10.53,7.89,2.63,2.63,0.0,0.0,0.0,2.63,0.0,0.0,0.0,0.0,0.0,0.0,13.16,2.63,5.26,0.0,0.0,0.0,0.0,0.0,0.0,2.63,0.0,2.63
1227528868375887873," 'China offers fast tracks to overseas donations and ensures ""zero delays"" in customs clearance for imported epidemic control materials ",19,98.71,70.08,19.27,25.77,19.0,47.37,57.89,21.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,10.53,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,15.79,5.26,5.26,10.53,0.0,0.0,0.0,5.26,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,15.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.53,5.26,0.0,0.0
1227523568985968641," ""Farmer Qiu Youliang from China's Shandong Province starts this year's plowing with a face mask. He and other farmers are adviced to keep a distance over 2M between each other while working in fields ",34,95.58,38.42,47.25,25.77,17.0,26.47,64.71,44.12,11.76,2.94,0.0,0.0,0.0,2.94,0.0,8.82,5.88,17.65,2.94,0.0,5.88,0.0,11.76,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,2.94,0.0,0.0,0.0,2.94,5.88,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,2.94,2.94,0.0,0.0,0.0,5.88,0.0,2.94,2.94,0.0,0.0,0.0,8.82,0.0,17.65,0.0,11.76,5.88,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,2.94,0.0,0.0,0.0,0.0,0.0,0.0,2.94,5.88,0.0,0.0
1227523085575737344, 'The recovery rate of COVID-19 patients in China has risen from the lowest 1.3% to 10.6%: official ,18,99.0,50.0,23.51,1.0,18.0,16.67,61.11,38.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,22.22,5.56,0.0,0.0,0.0,5.56,5.56,5.56,0.0,16.67,0.0,5.56,0.0,5.56,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,5.56,11.11,0.0,0.0,0.0,5.56,0.0,16.67,5.56,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.78,0.0,0.0,5.56,0.0,0.0,0.0,5.56,0.0,5.56,0.0,11.11
1227521037991956481,Editor's choice of Xinhua Portraits in China's fight against the novel coronavirus outbreak. https://t.co/qhACG7Vy5x https://t.co/PMl8sRPNvs,23,99.0,50.0,9.25,1.0,11.5,30.43,43.48,17.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,4.35,0.0,4.35,0.0,0.0,0.0,0.0,8.7,4.35,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,4.35,4.35,0.0,0.0,0.0,0.0,8.7,0.0,8.7,0.0,0.0,0.0,39.13,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.7,0.0,17.39
1227513568062427136,"Autonomous delivery robots join the fight against the #coronavirus epidemic in Wuhan, China https://t.co/zMzh5aLYtu",18,99.0,50.0,23.51,1.0,18.0,33.33,50.0,22.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,11.11,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,5.56,0.0,5.56,0.0,5.56,0.0,5.56,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,0.0,5.56,0.0,0.0,0.0,0.0,5.56,0.0,5.56,0.0,0.0,5.56,5.56,0.0,0.0,0.0,0.0,0.0,5.56,0.0,11.11,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,5.56,5.56,0.0,5.56,0.0,0.0,0.0,27.78,5.56,5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67
1227512641683218434," 'When piano meets chime bells, an ancient Chinese musical instrument and symbol of Hubei province--Belgian pianist composes song to encourage the Chinese people as they #FightVirus. #COVID19\nVideo credit: Kelvin Ho from Wuhan, China; Jean-Francois Maljean from Belgium ",40,96.79,89.42,1.28,72.57,20.0,37.5,47.5,25.0,2.5,2.5,0.0,0.0,0.0,0.0,2.5,0.0,5.0,12.5,0.0,2.5,7.5,0.0,2.5,5.0,2.5,2.5,0.0,0.0,7.5,5.0,2.5,0.0,2.5,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,7.5,0.0,2.5,5.0,2.5,5.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2.5,5.0,2.5,2.5,0.0,0.0,7.5,0.0,2.5,0.0,7.5
1227512120612274176," ""Goggles made by 3D printer, disinfection operated by robots, 5G tele-consultation...check out new tools deployed amid China's coronavirus battle. ",21,99.0,68.29,2.82,1.0,21.0,33.33,42.86,19.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.05,0.0,0.0,0.0,0.0,4.76,4.76,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,4.76,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,4.76,0.0,0.0,9.52,0.0,4.76,4.76,9.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.86,19.05,9.52,0.0,0.0,0.0,0.0,4.76,4.76,4.76,0.0,0.0
1227508905644675072,"Good news from #coronavirus infected mom! 
She has given birth to a healthy baby girl in northwest China https://t.co/yALioFpA2b",23,98.23,95.89,2.02,99.0,11.5,21.74,69.57,26.09,4.35,4.35,0.0,0.0,0.0,4.35,0.0,0.0,4.35,13.04,4.35,0.0,0.0,0.0,8.7,4.35,0.0,0.0,0.0,0.0,8.7,8.7,0.0,0.0,0.0,0.0,17.39,8.7,0.0,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,4.35,0.0,0.0,0.0,4.35,0.0,4.35,4.35,0.0,13.04,0.0,8.7,4.35,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,21.74,4.35,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,13.04
1227492250713673728," ""The only patient infected with the novel #coronavirus in China's Tibet is discharged from hospital after an 18-day treatment ",20,99.0,50.0,15.86,25.77,20.0,30.0,65.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,5.0,5.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,5.0,10.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,5.0
1227484399421157376," 'China is offering mental health services through 24-hour hotlines, consultation rooms and social media, to people with epidemic trauma #FightVirus #coronavirus ",22,96.54,98.8,2.4,1.0,22.0,36.36,77.27,22.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,4.55,0.0,4.55,0.0,4.55,4.55,0.0,0.0,4.55,0.0,9.09,0.0,9.09,0.0,4.55,0.0,22.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,0.0,9.09,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,4.55,0.0,9.09,0.0,4.55,4.55,9.09,0.0,4.55,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,27.27,0.0,9.09,0.0,0.0,0.0,0.0,4.55,0.0,4.55,0.0,9.09
1227483806858244096," ""We stand with China! A growing number of leaders from political parties around the world speak highly of China's progress against the novel #coronavirus, express confidence in a timely victory against the outbreak ",33,99.0,88.71,51.41,99.0,16.5,36.36,78.79,42.42,3.03,3.03,0.0,3.03,0.0,0.0,0.0,0.0,15.15,24.24,0.0,3.03,0.0,0.0,6.06,3.03,0.0,0.0,0.0,0.0,6.06,6.06,0.0,0.0,0.0,0.0,15.15,0.0,0.0,0.0,0.0,9.09,0.0,0.0,0.0,0.0,3.03,6.06,3.03,0.0,3.03,0.0,3.03,0.0,0.0,0.0,3.03,21.21,6.06,12.12,12.12,6.06,0.0,0.0,3.03,0.0,15.15,3.03,9.09,3.03,6.06,9.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.15,0.0,3.03,0.0,0.0,0.0,3.03,0.0,3.03,3.03,0.0,3.03
1227482118508273664," ""Five patients infected with the novel #coronavirus have been discharged from hospital in central China's Hunan Province. Among them, a 7-month-old baby ",24,99.0,79.76,74.76,25.77,12.0,29.17,75.0,37.5,4.17,4.17,0.0,0.0,0.0,0.0,4.17,0.0,8.33,16.67,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,4.17,0.0,25.0,0.0,16.67,8.33,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.17,4.17,4.17,0.0,0.0,0.0,0.0,8.33,4.17,4.17,0.0,4.17
1227470099151572993," ""Applicants can cancel or change the opening dates of foreign-related economic and technological exhibitions approved by or filed with China's MOC amid epidemic control ",25,96.24,34.44,69.14,91.14,25.0,40.0,72.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,16.0,4.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,20.0,4.0,8.0,0.0,8.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,12.0,4.0,4.0,4.0,8.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0
1227466988806602755," ""By Feb. 10, about 94.6 percent of China's major grain production and processing firms had resumed production. ",17,93.26,50.0,1.0,25.77,8.5,29.41,52.94,29.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.65,5.88,5.88,5.88,0.0,5.88,0.0,0.0,0.0,11.76,5.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.76,0.0,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,0.0,0.0,17.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.41,11.76,5.88,0.0,0.0,0.0,0.0,0.0,5.88,5.88,0.0,0.0
1227449381651177473," ""China's Bayi Aerobatic Team performs during Singapore Airshow, which kicks off at Changi Exhibition Center ",15,99.0,74.76,82.75,25.77,15.0,33.33,46.67,26.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,6.67,6.67,0.0,0.0,0.0,0.0,0.0,0.0,26.67,0.0,20.0,6.67,13.33,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,6.67,0.0,0.0,0.0,0.0,0.0,6.67,6.67,0.0,0.0
1227447879415017473," ""Yue Fei is a well-known military general in China about 900 years ago. Yue's mother is often credited with turning him into a national hero fighting foreign invasion. Impressed with Yue's home education, Xi Jinping calls on Chinese families to promote fine familial culture ",44,98.34,94.4,11.0,99.0,14.67,38.64,72.73,29.55,2.27,2.27,0.0,0.0,0.0,2.27,0.0,0.0,4.55,15.91,4.55,4.55,0.0,0.0,4.55,9.09,0.0,0.0,2.27,0.0,11.36,9.09,2.27,0.0,2.27,0.0,15.91,4.55,0.0,2.27,2.27,2.27,0.0,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.64,2.27,2.27,9.09,2.27,0.0,2.27,4.55,0.0,15.91,0.0,9.09,6.82,6.82,2.27,4.55,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.91,4.55,2.27,0.0,0.0,0.0,0.0,2.27,2.27,4.55,0.0,0.0
1227444603181248519," 'Be Strong, China! Be strong, Wuhan! Signboards with Chinese or Japanese words are seen at different places in Japan, conveying support to China in fighting novel coronavirus epidemic #FightVirus ",29,95.92,50.0,47.93,85.87,9.67,34.48,65.52,31.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.24,10.34,0.0,3.45,0.0,17.24,10.34,3.45,0.0,0.0,0.0,17.24,10.34,6.9,0.0,6.9,0.0,6.9,0.0,0.0,0.0,0.0,6.9,0.0,0.0,0.0,3.45,0.0,6.9,3.45,3.45,0.0,0.0,3.45,0.0,3.45,0.0,0.0,6.9,0.0,0.0,6.9,0.0,0.0,3.45,13.79,0.0,13.79,0.0,13.79,0.0,0.0,3.45,0.0,0.0,0.0,3.45,0.0,0.0,0.0,0.0,0.0,0.0,24.14,0.0,10.34,0.0,0.0,0.0,6.9,0.0,0.0,3.45,0.0,3.45
1227436988468518915," 'Update: China reports 2,015 new confirmed cases of novel #coronavirus infection, 97 new deaths. 744 people  discharged from hospital after recovery on Tuesday ",24,99.0,66.17,74.76,25.77,12.0,33.33,62.5,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.67,0.0,0.0,0.0,0.0,0.0,12.5,4.17,0.0,16.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.33,0.0,8.33,0.0,0.0,4.17,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,4.17,20.83,4.17,4.17,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.17,8.33,4.17,0.0,0.0,0.0,0.0,0.0,4.17,0.0,4.17
1227429202002972673,China's new infections of novel #coronavirus drop for 8th consecutive day outside Hubei https://t.co/umJhoQ0RZl https://t.co/xesz8eLzDI,23,99.0,50.0,27.39,25.77,23.0,26.09,43.48,13.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.04,0.0,0.0,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,4.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.39,4.35,4.35,8.7,0.0,4.35,0.0,0.0,0.0,0.0,8.7,0.0,8.7,0.0,0.0,0.0,34.78,8.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.35,0.0,21.74
1227426141662638080,"China reports 2,015 new confirmed cases of novel #coronavirus infection, 97 new deaths https://t.co/gHytz2jW6Q https://t.co/7lO9w4xtYN",26,96.16,50.0,1.4,25.77,26.0,19.23,34.62,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,11.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.69,0.0,0.0,7.69,3.85,3.85,0.0,0.0,0.0,3.85,7.69,0.0,7.69,0.0,0.0,0.0,34.62,7.69,7.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.23
1227420640891695104," ""China's efforts to control source of virus and contain its spread bought valuable time for rest of world, said WHO chief.\nRead more: World leaders show support for China's fight against novel #coronavirus epidemic ",34,98.27,81.12,14.7,79.41,34.0,26.47,79.41,26.47,5.88,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,17.65,0.0,0.0,2.94,0.0,8.82,2.94,2.94,2.94,0.0,2.94,8.82,5.88,2.94,0.0,2.94,0.0,11.76,0.0,0.0,0.0,0.0,8.82,0.0,5.88,0.0,0.0,0.0,2.94,5.88,2.94,2.94,0.0,2.94,0.0,2.94,0.0,0.0,11.76,0.0,5.88,8.82,0.0,0.0,5.88,2.94,0.0,11.76,0.0,8.82,2.94,5.88,2.94,0.0,2.94,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,23.53,2.94,2.94,2.94,0.0,0.0,0.0,0.0,2.94,5.88,0.0,5.88
