id_str,text
1225214053112537088,Coronavirus: Couple live-streams into own wedding amid fears https://t.co/eKw4FdQPJL
1225138347464646656,"RT @BBCSport: There is further doubt on the Chinese Grand Prix going ahead in April as a result of the coronavirus outbreak.

👉 https://t.c…"
1225003641527992320,Coronavirus: Ten passengers on cruise ship docked in Japanese port test positive for virus https://t.co/OXBa1T94bu
1224893610090549248,Coronavirus: Ten passengers on cruise ship test positive for virus https://t.co/6hor1J8MVE
1224823628644212737,"RT @BBCRosAtkins: *New OS video* Is the response to #coronavirus proportionate? Latest figures: over 400 deaths, 20,000 cases.  @LizSzabo h…"
1224822928484769794,RT @BBCRosAtkins: Our latest comprehensive round-up on the #coronavirus. 9 mins with an awful lot of information. Produced @courtbembridge…
1224762863811809283,Coronavirus: Chinese targeted as Italians panic https://t.co/n27p6QMFSg
1224750674866507778,"RT @marklowen: In #Italy and elsewhere, panic is spreading faster than #Coronavirus itself. My latest piece, with ⁦@julianmig⁩, on how fear…"
1224462323596828674,"RT @BBCRosAtkins: Racism, misinformation &amp; tabloid headlines are now part of #coronavirus story in Australia, UK &amp; elsewhere. New video fea…"
1224274560239001601,Shanghai index closes nearly 8% lower as investors weigh impact of coronavirus outbreak https://t.co/DO88w7EGDD
1224179005248692224,Australia coronavirus: Hundreds evacuated to Christmas Island https://t.co/7WZeiXfwW0
1223569486969802752,Coronavirus: US and Australia close borders to Chinese arrivals https://t.co/iwOVXpp327
1223197095181504512,Coronavirus: Worldwide cases surpass Sars outbreak in 2003 https://t.co/AlGYCwXWC6
1223177314210586624,"RT @BBCBreaking: First two cases of coronavirus confirmed in the UK, Department of Health says https://t.co/JKwkPl106W"
1223005720599322626,"The World Health Organization has declared the coronavirus outbreak a global health emergency
We ask experts how da… https://t.co/0jgGZbLZjO"
1222969316494249985,Coronavirus declared global health emergency https://t.co/BVVhaFIjid
1222954240852811778,Coronavirus: US reports first person-to-person transmission https://t.co/6ElMK3Y2TH
1222952906414002178,Australia coronavirus: Dutton defends Christmas Island quarantine plan https://t.co/c5DP6HC0rx
1222504134328356865,Coronavirus: French Asians hit back at racism with 'I'm not a virus' https://t.co/B0IlgPmPuB
1221113876604948480,"RT @BBCMonitoring: As the number of cases increases, conspiracy theorists spread rumours about the origins of the Wuhan #coronavirus
https:…"
1221021417715773442,"RT @bbc5live: 'It was like a ghost town compared to what it usually is.'

The number of people who've died as a result of the #coronavirus…"
1221016509708939264,RT @BBCNewsbeat: 23-year-old Lele is so scared of catching Coronavirus that she won't leave the house. It's already killed 17 people in her…
1220881291920531461,Chinese diasporas on edge over coronavirus https://t.co/eRGXzyobg8
1220760157136674816,Coronavirus: How is the Chinese city under lockdown coping with the outbreak? https://t.co/BHjiHAObeo
1220687495429591040,"RT @BBCSport: The threat of the Coronavirus is starting to affect sporting events. 

Full story 👉 https://t.co/McN0pVqw9L https://t.co/lOTZ…"
1220623171944112128,"""The world is more prepared than it's ever been before""

How does a virus spread and what happens when it does? Dr… https://t.co/nfU3Jdj4m6"
1220617438494064640,"RT @BBCNewsbeat: 'I’m terrified… it's way out of control'

""Lele"" should be celebrating Chinese Lunar New Year with her family but she's wo…"
1230993666195353600,"Venezuelan kids Asly, Catiana, Kenyerli and other children show their drawings in support of  China and its fight a… https://t.co/Irj6YQ5IBa"
1230993018955546625,"Chinese President Xi Jinping has written back to Bill Gates, co-chair of the Bill &amp; Melinda Gates Foundation, after… https://t.co/ODVHtrjjab"
1230910311374307328,"China's ongoing efforts to fight the novel coronavirus pneumonia epidemic are very impressive, Hungarian Minister o… https://t.co/dIPG5cDxUE"
1230895552126078976,"Israel confirms 1st case of COVID-19 in virus-hit cruise ship returnee
The woman was one of 11 Israeli passengers w… https://t.co/j9lkaO6uq1"
1230881149083250689,Opinion: Repeating same old China threat benefits no one -- While many around the world are extending a helping han… https://t.co/sSPAUqkJLU
1230869864669208580,No clinical trials have shown that the novel #coronavirus disease can be transmitted by passing through the skin: e… https://t.co/0NSAKx9qdm
1230854762322526208,"China establishes mouse and monkey models for the novel #coronavirus, discovering possible treatments and vaccines… https://t.co/iOBEsKnAeA"
1230849627949158401,34 inmates infected with novel coronavirus in a prison in east China's Zhejiang https://t.co/JxhlzYCDFe https://t.co/4ztvyDmJFt
1230849419177648129,Feature: An American TCM doctor's coronavirus fight in China https://t.co/JpXXEvFhgi https://t.co/vDkcfT3lpB
1230847786536427521,"During this ""smokeless war"" against the COVID-19, Xinhua has invited volunteers from various trades to share their… https://t.co/OHhj3i2gey"
1230822371805650944,"#COVID19 ""will not affect China's medium- or long-term growth prospects.""
Read https://t.co/IE6ZXaM5UW and check ou… https://t.co/NpTWP2SHQi"
1230817367002738696,Dylan and Carlos are visiting their wives' families in China for Spring Festival. But this year things are differen… https://t.co/sNHgOsczZ3
1230791244734795781,China to fully resume public transport in regions with low risk of coronavirus epidemic https://t.co/EFqlh0Jj94 https://t.co/9qqjLzLyxF
1230790533494108160,"Lao PM Thongloun Sisoulith says the country firmly supports China in fighting novel #coronavirus, highly appreciate… https://t.co/KcnOQUbx9T"
1230767690265968641,This 4-month-old baby was the youngest novel #coronavirus patient in the whole of E China's Zhejiang Province. On T… https://t.co/NFlOigZQDL
1230759513453580288,Germany's Jungheinrich Lift Truck has resumed production in China's Shanghai and its head of Central Controlling AP… https://t.co/GkpgyIExTo
1230757783542173697,"Nine patients infected with the novel coronavirus, including a 10-month-old baby, have been cured and discharged fr… https://t.co/vrfuiPGxyQ"
1230757754454675458,"The total number of newly confirmed cases of the novel #coronavirus has gradually decreased across China, showing a… https://t.co/bci1fcCTqD"
1230756699176235009,#Coronavirus enters prison: 207 cases of #COVID-19 have been confirmed in an eastern China jail. The concerned offi… https://t.co/WHDHE3wjlk
1230756520901541888,"#DailyWorldBriefing on Feb. 21:
1. U.S. experts map 3D structure of novel coronavirus' key protein… https://t.co/TkINeFhKwU"
1230736061963198464,A 9-month-old girl contracted the novel #coronavirus has been discharged from a hospital in Beijing with her mother… https://t.co/XUdPEYCQfN
1230722860886319104,Chinese scientists are racing to develop a vaccine for novel #coronavirus https://t.co/M5MpxFoyyi https://t.co/8NZfZ7HFZe
1230719164664307717,"Romanian Maria Desmons-Macrea roots for her ""second home.""  Such warm wishes are pouring in from Austria, New Zeala… https://t.co/RSVc4cEQQU"
1230686732934246400,"""Cambodia, we owe you a debt of gratitude,"" says a Westerdam cruise ship passenger. The cruise ship, which had been… https://t.co/zTWjKSCQQt"
1230680513662218240,Chinese President Xi Jinping hails China-Pakistan brotherhood in phone call with Pakistani PM @ImranKhanPTI on nove… https://t.co/BqIPWnw7H7
1230677876556496897,"China's daily number of newly cured and discharged novel coronavirus patients (2,109) has surpassed that of new con… https://t.co/w16pWCjmBy"
1230671774653665281,"China reports 889 new confirmed cases of #coronavirus infection, 118 new deaths https://t.co/R57RBkBILW https://t.co/zrQMCXlNTl"
1230656240272830464,"Stay strong, China! Filippa Rodriguez, a five-year-old Uruguayan girl, displays her painting in support of China's… https://t.co/2awQU8i7TT"
1230650717708247040,"Hubei report 411 new confirmed #coronavirus cases, 115 new deaths https://t.co/MwyjCeYfmk https://t.co/ks2Z15jWK3"
1230627642937757697,Asian American Community Empowerment and American Chinese Commerce Association teamed up with medical experts in Ne… https://t.co/bTg1Tnaom8
1230588939443949568,"China's efforts to contain novel #coronavirus outbreak ""unprecedented,"" says U.S. health official Anthony Fauci… https://t.co/gdb5Pm27bE"
1230521581199183873,"U.S. researchers map first 3D atomic-scale structure of key 2019 novel #coronavirus protein, making breakthrough to… https://t.co/b3D5heWCP0"
1230484058599112704,"As epidemics see no boundaries, China and ASEAN pledge joint efforts to combat #coronavirus outbreak… https://t.co/7rTXM5OF6b"
1230481202173267969,"""Corona is the foe. You and I are bros. No discrimination, I'm not virus.""
African students in Shandong, China crea… https://t.co/2lGr9RhSGL"
1230477820557586433,Factbox: China has stepped up efforts to curb the spread of the novel #coronavirus. Here are the latest development… https://t.co/oLrNPwzAyp
1230473669702324228,"A 7-month-old girl infected with novel #coronavirus pneumonia is discharged from hospital, accompanied by her 7 ""nu… https://t.co/tIkiFeP3ID"
1230467619611766784,"A family of six, all infected by #coronavirus, were discharged from hospital on the same day after recovery in Ning… https://t.co/G38ORsKlY3"
1230464023491014661,"""Stand with our colleagues on the frontline!""
Global experts, officials express appreciation and support for China'… https://t.co/Zw5yUdrESa"
1230460605061943296,Many foreign students express their best wishes for China's fight against the #coronavirus. #FightVirus https://t.co/Sch75f1qIk
1230454992974204933,"Those who spread conspiracy theories about the novel #coronavirus are doing so either out of ""bad intentions"" or ""a… https://t.co/QeNahEaQLQ"
1230447113873448960,New kit shortens average novel coronavirus detection time https://t.co/kCrmY8NM6s https://t.co/HHGzdXvCXc
1230444346345811969,Altogether 29 foreign nationals in China have been infected with the novel #coronavirus https://t.co/E8Ezi9Ffhz https://t.co/vp44EPl9TR
1230441256469184512,China removes clinically diagnosed category of coronavirus infection as the situation in Hubei had changed and the… https://t.co/hrs5gVnxvi
1230434666366164992,The first bus order for overseas market in east China's Jiangxi is delivered since the novel #coronavirus outbreak. https://t.co/MvwnNBhvxz
1230405594168741894,"Industrial enterprises in Chongqing, SW China, have resumed work and production while fighting the #coronavirus epi… https://t.co/4EwrxXzFvE"
1230402469827465216,"Chinese economy boosted by lowered business-funding costs, sufficient liquidity amid #coronavirus outbreak… https://t.co/peSLHty5Jd"
1230400904953679872,"Traditional Chinese medicine (TCM) has been tested effective in treating novel #coronavirus patients, says Chinese… https://t.co/YUd56pZO8a"
1230396821773512706,Chinese companies are accelerating their adjustment of production structure to meet the huge demand for medical mat… https://t.co/s8njDFrnOB
1230387492953526272,A mother's joy: A novel #coronavirus patient visits her baby girl three days after she gave birth https://t.co/idwDf94U3U
1230384369501532160,Two offshore duty-free shops resumed operation Thursday in S China's Hainan. Special measures including customer fl… https://t.co/SB6Rg9KGz2
1230342499534663680,106 Hong Kong residents stranded on novel coronavirus-inflicted Diamond Princess cruise ship have returned to Hong… https://t.co/KDUZevbZZc
1230326814171516928,Daily number of China's newly recovered coronavirus patients continues to outnumber that of new infections… https://t.co/H26a9vALS6
1230325193114972160,China is confident in winning the fight against novel #coronavirus (#COVID-19) amid support of int'l community incl… https://t.co/beMP25hCAR
1230319861357666305,"China reports 394 new confirmed cases of coronavirus infection, 114 new deaths https://t.co/NHDyqAWJs6 https://t.co/znLuZxcxrP"
1230319831963975681,Illustrations of touching moments in China's fight against the novel coronavirus outbreak. https://t.co/3yokhgfI1X https://t.co/DgluCiSpSf
1230319445819543552,"Chinese hospitals discharge 16,155 recovered patients of coronavirus infection https://t.co/r4XUEQFCEW https://t.co/ZRmsWJU0yd"
1230226254751649797,U.S. business community in San Francisco optimistic about China's long-term economic prospect despite temporary imp… https://t.co/Bg3z1K1iJ8
1230172267243425792,Several U.S. and Canadian government officials have visited Chinatowns in the past few days to help shatter the fea… https://t.co/mGOv4J0yo8
1230164222241165312,Xinhua Headlines: China has rallied global support as it wages a harsh war against the novel coronavirus outbreak… https://t.co/ZhO87dz2Bf
1230152512100917248,"The flu has caused the deaths of 14,000 Americans, sickened 26 million in this season, while #COVID-19 has infected… https://t.co/4huytsOSWc"
1230145088958783488,"The sea-rail freight service in Zhengzhou, China resumes regular operation, amid the #coronavirus outbreak.… https://t.co/4ImB150VNl"
1230097695886299143,Another 23 people were discharged from hospitals in Beijing on Tuesday after they recovered from novel coronavirus… https://t.co/AF4F9J72su
1230090802270896131,"China's Hubei, the epicenter of the novel #coronavirus epidemic, will take more measures to offer care for frontlin… https://t.co/UUpQ6oSq7Z"
1230087463432933377,The novel coronavirus (COVID-19) can be transmitted when someone is exposed to high concentrations of aerosol in a… https://t.co/wSHymahAim
1230082643389075456,A symphony orchestra in Beijing expresses best wishes to China amid the #coronavirus outbreak. #StayStrongChina https://t.co/waMO6gWbAA
1230074687549345795,Factbox: China has stepped up efforts to curb the spread of the novel coronavirus. Here are the latest developments… https://t.co/yDRhMjQi5c
1230074006138523650,President Xi calls for great attention to the protection and care for medical workers to make sure they are healthy… https://t.co/FKditDBV30
1230070106916417536,"'Isolate the virus but not love', a handwritten slogan by Italian students in Chinese, shows their solidairty with… https://t.co/WBIbOYSEkP"
1230068519628201985,"""Bathroom"" for subway tickets: How are tickets disinfected amid #coronavirus outbreak? #FightVirus https://t.co/n66AtjCZiz"
1230067752137711617,More coronavirus-infected patients cured in Hubei's Huanggang https://t.co/c6FaDehebu https://t.co/gn5zVCv8Hz
1230067373324951552,Fight against coronavirus is also a test of international solidarity in the face of common enemies of humanity. Che… https://t.co/AY4bABoLZ3
1230062293670449153,"As companies across China gradually resume operations, what measures are being taken to protect staff from the nove… https://t.co/a7jU151LFO"
1230046421111296000,"Aerial view of Hangzhou, a city known as ""Paradise on Earth"" in China. Public transport is resuming amid the… https://t.co/0fjlCdoMSk"
1230040674981928960,A 2-month-old girl infected with novel #coronavirus was discharged from hospital in south China's Guangdong Provinc… https://t.co/zDmjOsRxXP
1230040249478156288,A 5-month-old infant infected with the novel #coronavirus has been discharged from hospital in southeast China's Fu… https://t.co/dIXKVlrneO
1230020163073794048,Railway trips drop 48% during Spring Festival holiday amid #coronavirus outbreak https://t.co/yhB5L7xDTb https://t.co/pNBIfhw4nK
1230013561717395457,80 million migrant workers have returned to the provinces where they work after the Spring Festival. How are the au… https://t.co/A9I0m4EECz
1230009658921717760,Central China's Hubei has carried out door-to-door visits to look for fever patients as its latest efforts to conta… https://t.co/hYA7nkD8bz
1229996937052442627,"""A friend in need is a friend indeed."" ""China, Cheer up!"" Asian countries, such as Japan, South Korea and Malaysia,… https://t.co/S5Tarjd8xo"
1229961331228303361,Bangladesh donates anti-epidemic medical supplies to express firm support for China in fighting novel #coronavirus… https://t.co/VYWuQC58O1
1229958907809816576,RT @XHNews: Creative video made by Chinese kids to encourage others to maintain good hygiene amid the #coronavirus outbreak. #StayStrongChi…
1229951674015346688,"Hubei, center of the novel #coronavirus outbreak, reports 1,693 new confirmed cases https://t.co/wPzkepJDHX https://t.co/HzsxVnqGCQ"
1229950058809851904,"China reports 1,749 new confirmed cases of coronavirus infection, 136 new deaths https://t.co/PSYyFoEZfI https://t.co/9Z3ecMDdfn"
1229945684276572163,"For first time, daily number of newly recovered patients outnumbers that of new confirmed novel #coronavirus infect… https://t.co/YUun51SJS5"
1229942439445553152,New infections of novel #coronavirus drop for 15th consecutive day outside Hubei https://t.co/Xufz3cAqCB https://t.co/gQ3BgqqN81
1229934883918635010,A slew of polices in pipeline to boost economy amid novel #coronavirus epidemic https://t.co/n1MkcGLNu3 https://t.co/zyKLWWd7Tv
1229934528082276353,"Chinese hospitals discharge 14,376 recovered patients of coronavirus infection. 
Tuesday sees 1,824 people walk out… https://t.co/NS6poSWTV3"
1229931445658902528,"Mental health medical institutions, community workers required to strengthen treatment and management of patients w… https://t.co/1xqVzMmooL"
1229921153554112514,"Salvadoran kids send their love and support to China! Valeria, 13, and Javier, 11, are Salvadoran siblings who love… https://t.co/FNX6SAnvR8"
1229916211959324672,"Thank you Panama! ""Stay strong China,"" five-year-old Mateo Valenzuela, who lives in Panama City, wrote above a draw… https://t.co/WNBT4djr8E"
1229890160038252544,"Apple gradually restores business in China, despite #coronavirus impact on quarterly revenue https://t.co/jqebzfsQaT https://t.co/5mY9oC9nXY"
1229877984561000448,Chinese community representatives in Los Angeles hold donation and public health lecture to show their support for… https://t.co/XEEmH7WONW
1229814482408394752,Chinese government mourns hospital chief who died in coronavirus fight https://t.co/fFI5opeoIy https://t.co/nsyT1vjqLg
1229803597233184773,"Major U.S. cities like New York, Boston and Chicago rally behind their Chinatowns, encouraging people to ignore mis… https://t.co/o8i7MkeZ2Q"
1229778367127252992,Creative video made by Chinese kids to encourage others to maintain good hygiene amid the #coronavirus outbreak.… https://t.co/JZLFePjYiz
1229771090114727937,Interview: China's tourism market has huge potential for Israel over long term -- minister #coronavirus… https://t.co/6AqPMprpqN
1229770663386202116,Rumor Buster: Does China show lack of transparency on #coronavirus epidemic? https://t.co/iPtsFfrPik https://t.co/rPeXjTiqi3
1229761066898321408,Chinese ambassador urges New Zealand to lift travel bans #coronavirus https://t.co/AigxWdma19 https://t.co/CANZQOIBFo
1229752553191030787,"Check close contacts of novel coronavirus using big data! By inputting names and ID card numbers, people can check… https://t.co/SWXcafMbaZ"
1229747864911269889,Chinese farmer builds playground for  grandchildren while many others feel bored staying at home due to the ongoing… https://t.co/8tqqW7GpoY
1229745331715227648,Factbox: China has stepped up efforts to curb the spread of the novel #coronavirus. Here are the latest development… https://t.co/L5RxktfWC7
1229741709682102272,"Traditional Chinese medicine (TCM) has been proven effective in treating #coronavirus patients with mild symptoms,… https://t.co/msnIkbUu7Q"
1229717874324828160,#Coronavirus fight: How are tight-fitting N95 filter masks made? https://t.co/8DHNTMW5ga
1229705010566459392,Exclusive! North China's Shanxi Province has reported at least 130 confirmed cases of the novel #coronavirus. Xinhu… https://t.co/OgkuNhZvEe
1229700013661417473,"China's largest automotive joint venture in terms of vehicle sales, FAW-Volkswagen, resumes production amid the… https://t.co/Lgb0QaZZaX"
1229695298441596930,"A makeshift hospital has been delivered in Xi'an, China to tackle the #coronavirus outbreak. It's constructed in a… https://t.co/e8Y9xGf0JZ"
1229693075477291008,"Muhammad Mansoor Alam Khan, a 26-year-old Pakistani working in Shanghai, chooses to stay and becomes a volunteer du… https://t.co/ZhGHJhWSRa"
1229692762963861510,Commentary: Coronavirus won't stop China's march towards rejuvenation https://t.co/9guSE2LJbY https://t.co/x4opkZKWj7
1229685700418658305,Factbox: Potential treatments to defeat novel #coronavirus https://t.co/IXCQ5rSAHk https://t.co/Q3MQQcTCAN
1229678899006590977,Hospital patients often crave some creature comforts -- one visitor took this very literally with a very novel prot… https://t.co/BBVosDqFwm
1229672869359079424,"China to give grants to community workers, volunteers fighting coronavirus https://t.co/yx0Ak24l2r https://t.co/Js28PQaHHw"
1229656004435931136,Drones have joined China's fight against the outbreak of the novel #coronavirus https://t.co/9iA7p1BtuQ https://t.co/7stEsBeG25
1229648274883149825,Two patients recovered from the #coronavirus in southwest China's Chongqing have donated blood so that plasma can b… https://t.co/gELEXRuav9
1229644652392800256,A young nurse working to fight #coronavirus in east China's Yanzhou finally got a chance to meet her 3-year-old son… https://t.co/Zd6rUIhRxR
1229609739027267584,Chinese firms invite third-party agencies to conduct nucleic acid tests for returning workers amid the #coronavirus… https://t.co/JXJyVz1ENw
1229608575799943170,"BMW Brilliance Automobile has resumed operation in Shenyang, China amid the novel #coronavirus epidemic https://t.co/9zbwIYcR5y"
1229607842438508544,Director of Liaison Office of Central People's Government in HKSAR Luo Huining calls on mainland-funded companies t… https://t.co/yurozEJH4v
1229596116334698501,"HKSAR gov't will arrange two chartered flights to bring back 350 Hong Kong residents, and possibly 5 from the Macao… https://t.co/Yxi31uSU3k"
1229594019979612161,"As the prevention, control of novel #coronavirus (COVID-19)  enters the most crucial stage, China has not taken its… https://t.co/h24tuqOhHk"
1229592256249643008,"Japan unveils novel #coronavirus medical guidance as number of confirmed cases, including those involving foreigner… https://t.co/nOFXCkTEKr"
1229580068713684994,"#DailyChinaBriefing on Feb. 18
-WHO-China expert team begins #COVID-19 field inspections https://t.co/IXcFYyqUMi
-1… https://t.co/bGTpqxhQOt"
1229572444815421440,"China's Hubei reports 1,807 new #coronavirus cases, 93 new deaths https://t.co/dThhhafWN0 https://t.co/npQMfjRnK8"
1229569325637365760,"A total of 12,552 patients infected with the novel #coronavirus have been discharged from hospital after recovery… https://t.co/sZMIzYigao"
1229562031696535552,Kids from across Latin America and the Caribbean are using social networks to share messages of support and solidar… https://t.co/xzkncXfpwF
1229560896281706496,"Thank you Colombia! ""From Colombia ... we support you in this tough time  that China is going through,"" writes Ana… https://t.co/upK99ZPDCn"
1229520724513017857,"""We're praying for you here in the United States,"" NBA star Scottie Pippen says to his Chinese fans, voicing his su… https://t.co/e1rdHBQYlb"
1229492049268752384,China will ultimately win battle against #COVID19: BMW China chief #coronavirus https://t.co/k2Wn6AiSk9 https://t.co/stvl0SEOxZ
1229417090232139776,"Commentary: The proposals to postpone the ""two sessions,"" a key event in China's political calendar, is the latest… https://t.co/9puXaBbij2"
1229407017573351425,"""Thank you, dear China, for all your sacrifices to contain this outbreak! Get better soon!"" -- Largest U.S. tourism… https://t.co/vcbKWlP56o"
1229406115122704384,Japan remains in early stage of novel #coronavirus outbreak: experts https://t.co/c7okfD8lyQ https://t.co/XyU1KuQ3j6
1229394335902253056,Schools start online courses after China postpones the start of a new semester over safety concerns amid novel coro… https://t.co/iCWsod3y3b
1229391447759020032,"Xinhua Headlines: ""You are not alone"" -- countries offer support, aid to China's fight against #coronavirus… https://t.co/2JdFpM3QlI"
1229370670464716808,"Novel #coronavirus is only ""a source of short-term volatility,"" whose impact on world economy will be temporary, gl… https://t.co/Kib4zGLmDh"
1229368546435559424,"Chinese FM Wang Yi to discuss coronavirus fight, Lancang-Mekong cooperation with ASEAN FMs in Laos… https://t.co/7lj5xLRARV"
1229360088898367488,A 98-year-old coronavirus-infected patient has been cured in Henan. He's the oldest such patient to recover from th… https://t.co/hX6jtEynSa
1229356066456002561,"#Coronavirus fight: ""Nurse mothers"" at isolation points care for two children whose parents were infected with coro… https://t.co/wExr2SB050"
1229352606671130625,China's top legislature mulls postponing annual session amid coronavirus outbreak https://t.co/Hd78qd2Wbd https://t.co/VZKteCnp5i
1229349049016340480,"The Chinese government is doing a super job in reining in #coronavirus, says an American doctor. #StayStrongChina https://t.co/2RpEH9woVC"
1229345506423238656,"WHO-China expert team will go to Beijing, Guangdong and Sichuan to conduct inspections on the prevention and contro… https://t.co/q5031Us0j4"
1229345417285922817,"""You Are Not Alone"": Malaysians create a music video to support China's anti-#coronavirus fight. #StayStrongChina https://t.co/1rSDJTyd7L"
1229344509223301122,"In the battle against novel #coronavirus outbreak, China's armed forces are fighting bravely ""on the frontline"" to… https://t.co/GQjVVO9zgl"
1229340851148509184,"Zhengzhou Qiboshan Hospital, a new SARS treatment-model makeshift hospital, uses smart devices and algorithms in th… https://t.co/GPofK9E96n"
1229340769116254208,"Tens of thousands of cases in over 40 days! How does China combat #coronavirus? More than 20,000 doctors and nurses… https://t.co/1t2bx1Mzyu"
1229339041096560642,"Cured #coronavirus patients are donating plasma to save more people, as results show convalescent plasma has been e… https://t.co/8saSk6BrfE"
1229328238943408129,"As China is going all out to fight the novel #coronavirus outbreak, many international institutions and countries h… https://t.co/JXdWOxlfUL"
1229321222107697152,One of the hardest-hit cities in China announces ban on urban residents leaving their homes to curb spread of… https://t.co/KIPV0PTten
1229320103944015872,"An 80-year-old woman in Heilongjiang, China tried to donate her pension to aid the #coronavirus fight. Watch what c… https://t.co/Ij7F2VLXEg"
1229314825957695489,"China issues over 1,600 force majeure slips, which exonerate companies from not performing or partially performing… https://t.co/hBV3l1cCai"
1229301905869852678,A recovered #coronavirus patient has more than 40 close contacts but none of them is infected. Have a look at what… https://t.co/NVkIvmJYt7
1229292526621741056,"A novel #coronavirus rapid-test kit that can identify positive infections within 15 minutes, has been developed by… https://t.co/yvPFiCtIdY"
1229275834524950530,"In New Zealand's capital Wellington, students from the Scots College perform traditional Maori dance ""Haka"" to supp… https://t.co/e8zZDLM7nD"
1229253086788538369,"UN chief @antonioguterres lauds China's ""very strong, very impressive response"" to novel #coronavirus pneumonia and… https://t.co/hANriejE5L"
1229240867677827077,"China's Hubei reports 1,933 new #coronavirus cases, 100 new deaths https://t.co/2kilYH89Fo https://t.co/E5FApLTibq"
1229226581689659392,"115 new confirmed cases of novel #coronavirus pneumonia reported outside Hubei, dropping for 13th consecutive day… https://t.co/LibUPWoP0d"
1229217279449026560,"Chinese hospitals discharge 10,844 recovered patients of #coronavirus infection https://t.co/RKAwqXRzc8 https://t.co/b22VqeTYPP"
1229215961686786050,"#DailyChinaBriefing on Feb. 17:
1. #Coronavirus: Int'l community upbeat about Chinese economy… https://t.co/AseslHM8ax"
1229215820972081152,No pet left behind! Volunteers help stranded pets amid the novel #coronavirus outbreak https://t.co/ibcUDCn7ik https://t.co/zcR9AuTbjC
1229214227530780672,"China reports 2,048 new confirmed cases of novel #coronavirus infection, 105 new deaths https://t.co/zIPqVO5kJh https://t.co/gA7OXY6ZyQ"
1229193019460444160,"""Cheer up, China!"" Signs of solidarity and support for the people of China have been pouring in from all over the w… https://t.co/AvdE83Q207"
1229183697686953986,"Thank you, Bolivia!  ""Yes you can,"" says 11-year-old Ana's drawing in support of China and its battle against the… https://t.co/awyVxFG61z"
1229182735224205312,"After the #coronavirus outbreak in China, Uzbekistan student Kenjebaev Murodjon returned to his university in Guang… https://t.co/vwIXrZj2cS"
1229081259042689024,"The 11th Panchen Lama donates medical supplies worth about 143,145 U.S. dollars to help fight the novel… https://t.co/Ag2FggPrOv"
1229059351165296641,"Hubei, the center of the novel coronavirus outbreak, announced Sunday a slew of wide-ranging and more stringent mea… https://t.co/j8I0IsStwe"
1229056776001048576,China's top economic planner pledged to invest about 32.92 million U.S. dollars from the central budget to shore up… https://t.co/bKbmU6Aa5r
1229053487792578565,"Till now, China has contained over 99% of confirmed #COVID_19 cases within its borders.
Thanks to self-imposed sacr… https://t.co/JAaG47cSbT"
1229031621208100864,"70 more people on a cruise ship quarantined near Tokyo infected with novel #coronavirus, bringing total number to 3… https://t.co/TzX8pf7rnK"
1229027078198030341,Xi's proposal to strengthen China's ability to prevent and control major epidemics from perspectives of mechanism a… https://t.co/PlABfh3lJy
1229024435895619585,"A police officer practices martial arts to keep warm at night in Huanggang, a city hit hard by the novel… https://t.co/05l543OAkR"
1229019207469125635,"Work has resumed on the assembly line of China's domestically-made aircraft Xinzhou-700 in Xi'an, China.… https://t.co/NOORWaESdy"
1229008393890697216,"U.S. economist and China expert Stephen Roach says China's epidemic short-lived shock on economy, not uncertainty i… https://t.co/n7misuG6HL"
1229005890407165952,The United States should re-examine its approaches in containing the virus including travel restrictions and suspen… https://t.co/2KvZPTTcUN
1228972677668335620,"International community remains upbeat about Chinese economy undergoing epidemic stress test
-- Production graduall… https://t.co/oZ5d3nmZfg"
1228966696825671680,Chinese railway workers are making efforts to register detailed passenger information to keep them contactable once… https://t.co/VR5TSaRe3j
1228959869702590465,"""This is something we feel deep in our souls, to offer support, to tell them we are here.""
Greeks light up Chinese… https://t.co/dOLKOWlrUy"
1228958247270240256,"A 67-day-old baby, infected with the novel #coronavirus (COVID-19), along with three other patients, left hospital… https://t.co/E6vRBh5TYp"
1228958094178189312,"Drones have joined fight against novel #coronavirus (COVID-19) in China. Equipped with thermal imaging technology,… https://t.co/WBGLHY6DLv"
1228957378336321537,"Turkey's sovereign wealth fund managing director says confident in China's victory against COVID-19
""China is a ver… https://t.co/z42DctUavq"
1228956893487321088,"#DailyChinaBriefing on Feb. 16
1. Chartered flight to take home HK residents on quarantined ship in Japan… https://t.co/wnA8L84zeO"
1228929128046288897,China's efforts to prevent the spreading of the novel #coronavirus have been recognized by the international commun… https://t.co/xiU8zWIdhY
1228919304956993537,Foreign experts have voiced their confidence in the resilience of the Chinese economy that has been overshadowed by… https://t.co/RNrUsUB7Fh
1228918505958887425,"Mario Cavolo's article titled ""Something's Not Right Here Folks"" has gone viral on the internet. As an Italian Amer… https://t.co/1O0F1ZI6Kq"
1228913324206641158,China is making an all-out effort to combat the novel coronavirus epidemic. Foreigners in China and across the glob… https://t.co/4Cp4Ic3rXw
1228902351865384960,"Someone with a temperature of above 37.3 degrees Celsius could be ill. But taking temperatures, especially in crowd… https://t.co/hpYBpV2ird"
1228897446245236737,China is fighting a people's war against a pneumonia epidemic caused by the novel coronavirus. Why is it called peo… https://t.co/sGcVlfrdGC
1228876200455462912,"Update: China reports 2,009 new confirmed cases of #coronavirus infection, 142 new deaths and 1,323 people are disc… https://t.co/yhP6Pt5FTY"
